latitude,longitude,name,class,mass,year,imageUrl
50.5624262,30.2435835,29644,TRUE,10,2022,
50.84785509,29.73925313,29643,TRUE,9,2022,
51.59409382,31.40418254,29640,TRUE,3,2022,
51.50870553,31.35140158,29632,FALSE,7,2023,
49.87141229,36.93917329,29630,TRUE,10,2023,
50.84937244,29.73084172,29623,TRUE,2,2023,
51.57856945,31.43323016,29618,TRUE,10,2022,
49.412417,37.046087,29617,FALSE,1,2022,
50.584981,30.235748,29611,TRUE,6,2023,
49.84482059,36.691,29607,TRUE,4,2022,
50.584981,30.235748,29605,TRUE,9,2022,
51.503653,31.293167,29603,TRUE,7,2023,
50.56433179,30.81914,29599,TRUE,6,2022,
46.4666667,30.7333333,29595,TRUE,1,2023,
50.910561,34.80566,29576,TRUE,7,2023,
50.89888107,32.05409,29571,TRUE,3,2022,
50.88323391,32.00614,29568,TRUE,6,2022,
51.503653,31.293167,29562,TRUE,10,2023,
50.27904178,30.29148,29560,TRUE,6,2023,
49.92195906,36.9110971,29559,TRUE,10,2022,
48.98532177,37.12979416,29558,TRUE,4,2022,
50.78398723,30.31239,29556,FALSE,8,2022,
50.51447179,30.06159,29554,TRUE,2,2023,
50.51293306,30.05892,29543,TRUE,7,2022,
48.406641,37.92850801,29528,TRUE,2,2022,
50.584981,30.235748,29516,TRUE,1,2023,
50.584981,30.235748,29515,TRUE,2,2022,
49.86388842,36.92235048,29497,TRUE,10,2022,
50.584981,30.235748,29488,TRUE,7,2023,
50.584981,30.235748,29486,TRUE,5,2023,
46.4758889,30.73133333,29478,TRUE,5,2023,
45.41290074,28.4517,29477,FALSE,8,2022,
49.84061101,32.338361,29475,TRUE,8,2022,
50.41489128,29.9678,29472,TRUE,3,2023,
48.9166667,24.7166667,29471,TRUE,4,2023,
50.584981,30.235748,29465,TRUE,3,2023,
50.58883021,30.89873711,29464,TRUE,3,2022,
50.54162155,30.1594,29462,TRUE,1,2023,
50.62237834,30.44451,29460,FALSE,2,2023,
49.47743586,36.94425779,29459,TRUE,7,2022,
49.89809715,37.0003038,29451,TRUE,4,2023,
50.6034518,30.31637,29444,TRUE,6,2023,
49.67672223,32.05125,29425,TRUE,5,2023,
50.84450154,29.54314,29410,TRUE,6,2023,
50.44537179,30.17091,29408,TRUE,5,2022,
49.27589062,24.61525556,29407,TRUE,10,2023,
50.46930002,29.80773002,29396,TRUE,3,2022,
50.51092343,29.80774,29384,TRUE,3,2023,
50.40552342,29.89151,29382,TRUE,6,2022,
50.31900178,30.38084,29381,TRUE,4,2023,
50.59736562,30.70918,29375,TRUE,7,2022,
45.9912413,29.69234,29371,TRUE,4,2023,
49.98029501,30.56395501,29370,TRUE,10,2023,
50.30002003,36.95850002,29363,TRUE,6,2023,
50.45305004,30.22663,29353,FALSE,9,2022,
49.15166145,37.0789,29352,TRUE,4,2023,
50.62237834,30.44451,29347,TRUE,10,2022,
50.08389939,36.38675,29344,TRUE,5,2023,
48.37425001,37.89452778,29341,TRUE,3,2023,
51.36373834,31.43303658,29335,TRUE,5,2022,
49.1864955,37.23225458,29330,TRUE,6,2023,
49.47438268,37.30266377,29309,TRUE,5,2022,
50.99323621,29.76839,29306,TRUE,7,2022,
49.48347263,37.3136501,29305,TRUE,5,2023,
51.503653,31.293167,29304,TRUE,3,2023,
49.69545498,30.17511,29302,TRUE,6,2023,
51.503653,31.293167,29299,TRUE,8,2022,
50.27226303,30.3558,29298,TRUE,7,2023,
51.503653,31.293167,29295,TRUE,9,2023,
50.48817238,30.3356,29293,TRUE,10,2023,
50.6034518,30.31637,29275,TRUE,7,2022,
50.8572013,30.59707,29269,FALSE,6,2023,
50.92471168,32.38327269,29268,TRUE,6,2022,
50.67381209,30.06728,29267,TRUE,9,2023,
45.98633033,29.33813,29264,TRUE,1,2022,
50.83188946,30.56985623,29259,FALSE,5,2023,
46.4666667,30.7333333,29245,TRUE,5,2022,
50.584981,30.235748,29240,TRUE,3,2022,
50.21238596,35.95925567,29218,TRUE,8,2023,
50.43424466,30.33065,29212,TRUE,2,2023,
51.503653,31.293167,29195,TRUE,10,2022,
50.62770027,30.87129,29193,TRUE,3,2023,
50.89651107,29.50009,29192,TRUE,10,2023,
50.40552342,29.89151,29172,TRUE,2,2022,
48.81422223,29.96905556,29169,TRUE,3,2022,
50.45571238,29.86967,29165,TRUE,10,2022,
51.40802608,31.29497385,29164,TRUE,3,2023,
51.05059276,29.78076,29163,TRUE,7,2023,
51.00535441,29.5247284,29162,TRUE,5,2023,
51.33028011,31.20873508,29157,TRUE,5,2022,
50.89651107,29.50009,29150,TRUE,5,2022,
50.31816606,31.06032,29149,TRUE,9,2023,
45.32367286,28.4499,29135,TRUE,7,2023,
46.57975001,30.55886111,29129,TRUE,5,2022,
50.17997592,27.06513,29126,FALSE,6,2022,
50.01825001,31.94986111,29125,TRUE,4,2022,
50.08389939,36.38675,29119,TRUE,10,2023,
49.01507215,24.58506251,29114,TRUE,7,2023,
48.32690701,37.875729,29106,TRUE,3,2023,
50.62554834,30.91261,29105,TRUE,6,2022,
50.31120509,31.46712,29100,TRUE,10,2022,
50.88323391,32.00614,29099,TRUE,8,2022,
50.32150151,31.31768,29098,TRUE,9,2023,
51.38896241,31.28904713,29093,TRUE,9,2022,
50.41738026,29.79073,29092,TRUE,1,2023,
46.49769999,30.72352998,29091,TRUE,3,2022,
50.60119208,30.31927,29080,TRUE,3,2022,
49.51686022,31.80832812,29074,TRUE,3,2023,
49.30611112,31.40627778,29073,TRUE,10,2023,
49.54321941,36.75374495,29068,TRUE,4,2023,
49.90315502,36.01231001,29067,TRUE,10,2022,
49.60382683,36.80669959,29062,TRUE,2,2022,
50.29938526,36.95798715,29053,TRUE,6,2023,
48.98057736,37.08198502,29049,TRUE,7,2022,
48.3036,32.16,29033,TRUE,5,2022,
51.503653,31.293167,29030,TRUE,1,2022,
50.93841904,29.90822,29028,TRUE,2,2022,
50.35607026,30.02988,29027,FALSE,4,2023,
51.503653,31.293167,29024,TRUE,4,2022,
51.503653,31.293167,29023,TRUE,10,2022,
50.46098609,29.81188,29019,TRUE,5,2022,
49.09691668,31.28802778,29017,TRUE,10,2022,
49.33732329,37.6064,28994,TRUE,1,2022,
50.50590619,30.77631,28991,TRUE,3,2023,
50.49187423,31.37822,28990,TRUE,6,2023,
50.50224144,30.77405,28989,TRUE,8,2022,
49.58908916,36.79511534,28977,TRUE,2,2023,
50.46098609,29.81188,28968,TRUE,7,2023,
51.19664574,29.61632,28966,TRUE,10,2023,
50.27432463,30.32581,28951,TRUE,1,2022,
50.30272001,36.94353002,28949,TRUE,8,2022,
49.77594445,32.50716667,28947,TRUE,10,2022,
50.51092343,29.80774,28944,TRUE,5,2022,
50.46098609,29.81188,28942,TRUE,1,2022,
50.40552342,29.89151,28941,TRUE,6,2023,
50.584981,30.235748,28931,TRUE,8,2023,
50.584981,30.235748,28920,TRUE,2,2022,
48.18263219,30.86175,28917,TRUE,6,2022,
50.08576002,36.24016002,28914,TRUE,8,2023,
50.18218401,30.31202,28910,TRUE,1,2023,
51.1307901,30.08975,28909,TRUE,9,2023,
48.23523939,30.87768,28908,TRUE,10,2023,
48.34052519,30.60785,28905,TRUE,4,2022,
49.44156862,32.08176787,28902,TRUE,9,2023,
51.503653,31.293167,28893,TRUE,9,2023,
50.56759955,31.51055,28890,TRUE,6,2023,
50.97657276,30.81281,28886,TRUE,5,2023,
51.47154247,31.20998,28877,TRUE,3,2022,
49.7472339,36.93252418,28874,TRUE,2,2023,
50.55200299,30.21474,28871,TRUE,1,2022,
50.89132107,29.7124,28869,TRUE,8,2022,
46.38717405,30.71387659,28848,TRUE,3,2022,
50.54626908,29.80056,28813,TRUE,4,2022,
49.51708334,31.90511111,28809,TRUE,5,2023,
50.41580207,29.59757,28798,TRUE,8,2022,
50.34066999,29.715615,28797,TRUE,7,2022,
48.3036,32.16,28790,TRUE,7,2023,
50.08576002,36.24016002,28786,TRUE,4,2023,
51.503653,31.293167,28779,TRUE,6,2022,
50.40456511,30.20311,28769,TRUE,7,2023,
50.68449345,30.39401,28760,TRUE,2,2022,
50.55490179,30.94669,28754,TRUE,9,2022,
49.92480149,31.11643,28752,TRUE,2,2022,
50.2996177,36.96825485,28749,TRUE,4,2022,
50.48856,30.25484999,28739,TRUE,2,2023,
52.33775087,33.29218,28737,TRUE,9,2023,
50.88724889,29.98735169,28732,TRUE,3,2023,
50.5985621,31.09723674,28731,TRUE,4,2023,
50.59556,30.21250998,28730,TRUE,1,2023,
50.55252524,29.72067872,28729,FALSE,3,2023,
47.27922223,30.29522222,28726,TRUE,1,2022,
50.66185834,29.81108332,28718,TRUE,1,2022,
50.18016512,37.51369498,28711,TRUE,8,2023,
49.6841091,37.61602956,28704,TRUE,9,2022,
50.35733862,30.95007335,28701,TRUE,3,2023,
49.43775666,27.03629908,28693,FALSE,3,2023,
50.83539002,29.64387999,28689,FALSE,3,2023,
50.98726182,29.98243,28685,TRUE,6,2022,
51.503653,31.293167,28676,TRUE,6,2022,
50.40552342,29.89151,28675,TRUE,7,2022,
50.33831127,29.72029,28674,TRUE,10,2023,
50.30368838,36.9453166,28673,TRUE,8,2022,
49.66293642,36.7544,28669,TRUE,9,2022,
50.66626515,29.81074,28661,TRUE,5,2023,
48.74805573,32.51121,28660,TRUE,2,2023,
50.46098609,29.81188,28655,FALSE,6,2023,
50.99323621,29.76839,28645,TRUE,7,2022,
50.8572013,30.59707,28636,FALSE,8,2023,
50.5466501,30.29168506,28628,TRUE,5,2022,
50.37204398,30.83589634,28623,TRUE,8,2022,
50.99323621,29.76839,28622,TRUE,4,2023,
50.34071178,30.42356,28611,TRUE,5,2022,
50.16512603,30.57811,28610,TRUE,5,2023,
50.51092343,29.80774,28608,TRUE,1,2022,
50.87361774,32.40415943,28599,TRUE,5,2022,
47.90830301,36.899539,28597,TRUE,6,2023,
50.1662494,36.82420346,28593,TRUE,10,2023,
50.16662051,36.82649943,28592,TRUE,8,2023,
50.62237834,30.44451,28587,TRUE,9,2023,
50.63306106,30.87539,28582,TRUE,8,2022,
50.584981,30.235748,28579,TRUE,10,2022,
51.47591321,31.30135302,28576,TRUE,10,2023,
50.68449345,30.39401,28575,TRUE,6,2022,
50.90910182,30.33296,28574,TRUE,4,2023,
50.18949177,37.09788,28567,TRUE,6,2022,
50.90910182,30.33296,28561,TRUE,8,2022,
50.33305152,30.36868,28557,TRUE,10,2022,
50.65630351,29.79575752,28552,TRUE,2,2023,
50.08428491,36.36220242,28534,TRUE,1,2022,
51.01633674,30.02151,28529,TRUE,4,2023,
49.31880557,31.992,28528,TRUE,9,2022,
50.8572013,30.59707,28523,TRUE,7,2023,
50.54626908,29.80056,28522,TRUE,10,2023,
50.07401731,29.9199,28512,TRUE,3,2022,
50.868791,32.01800501,28511,TRUE,2,2022,
50.584981,30.235748,28510,TRUE,2,2023,
50.46598179,30.0274,28503,TRUE,3,2023,
50.62547208,30.20929,28500,TRUE,6,2022,
50.584981,30.235748,28499,TRUE,1,2022,
51.503653,31.293167,28497,TRUE,5,2022,
50.64638379,29.94203,28494,TRUE,3,2023,
51.503653,31.293167,28493,TRUE,5,2022,
50.81576107,29.63977,28489,TRUE,3,2023,
49.77933201,36.82205141,28487,TRUE,10,2023,
50.55480094,30.21467037,28480,TRUE,9,2023,
50.54346299,30.21201,28465,TRUE,10,2022,
49.99255337,30.55766,28461,TRUE,9,2023,
51.503653,31.293167,28442,TRUE,3,2023,
50.89017181,29.71614,28438,TRUE,8,2023,
50.64638379,29.94203,28436,TRUE,4,2022,
50.584981,30.235748,28434,TRUE,10,2023,
49.88772125,29.85495,28423,TRUE,6,2023,
50.39192949,30.36727,28412,TRUE,5,2023,
50.40552342,29.89151,28411,TRUE,8,2022,
50.51092343,29.80774,28410,TRUE,8,2022,
50.38417026,30.37059,28409,TRUE,3,2023,
50.38417026,30.37059,28397,TRUE,2,2022,
49.86286374,29.78789,28396,TRUE,7,2022,
50.61094002,30.47760502,28394,TRUE,4,2023,
50.607065,30.47237501,28393,TRUE,4,2022,
50.38766002,30.34049997,28387,TRUE,9,2023,
50.27423269,30.32706,28383,FALSE,5,2022,
50.61189208,30.47374,28382,FALSE,7,2023,
51.503653,31.293167,28380,TRUE,7,2023,
50.45735174,29.87018498,28367,TRUE,4,2023,
50.95423211,29.47874,28357,TRUE,4,2023,
46.43097223,30.6135,28347,TRUE,2,2023,
50.58085453,30.26322,28336,FALSE,7,2023,
50.11006306,30.62652,28335,TRUE,6,2022,
50.24149185,36.3887771,28321,FALSE,4,2023,
52.01554459,33.25148138,28315,TRUE,8,2022,
51.503653,31.293167,28297,TRUE,1,2022,
50.96406773,29.75584212,28286,TRUE,8,2023,
50.5747044,30.23695326,28285,TRUE,6,2022,
50.46866128,30.99191,28280,TRUE,6,2023,
48.96908334,31.23347222,28272,TRUE,2,2023,
51.1601918,31.86507,28271,TRUE,2,2022,
51.38867214,31.20363,28263,TRUE,7,2023,
51.3861828,31.39995,28261,TRUE,3,2022,
50.55002001,30.22930002,28260,TRUE,2,2022,
50.62237834,30.44451,28259,TRUE,5,2023,
50.584981,30.235748,28250,TRUE,7,2023,
50.584981,30.235748,28249,TRUE,6,2022,
50.41470014,29.8012,28242,TRUE,2,2022,
49.41571001,32.09402999,28232,TRUE,7,2022,
50.95423211,29.47874,28222,TRUE,8,2022,
50.58085453,30.26322,28221,TRUE,9,2022,
50.45571238,29.86967,28205,TRUE,3,2023,
50.40552342,29.89151,28203,TRUE,3,2022,
50.5093951,29.80979994,28195,TRUE,9,2023,
50.63306106,30.87539,28170,TRUE,10,2022,
50.51092343,29.80774,28167,TRUE,6,2023,
50.52928,30.85382,28166,TRUE,10,2022,
51.44369969,31.17535057,28156,TRUE,9,2023,
50.15543177,36.73629,28151,TRUE,2,2022,
50.15543177,36.73629,28150,TRUE,9,2022,
48.95191668,31.38866667,28140,TRUE,5,2023,
50.28753519,36.91001372,28124,TRUE,1,2023,
50.85274274,30.39791,28123,TRUE,5,2023,
50.63306106,30.87539,28111,TRUE,5,2022,
51.503653,31.293167,28102,TRUE,9,2023,
50.50029001,30.14724002,28098,FALSE,7,2022,
49.41988501,32.08691999,28095,TRUE,4,2023,
49.16510547,31.38273305,28094,TRUE,2,2023,
50.71329209,30.53957,28090,FALSE,4,2023,
50.07134,36.21314003,28080,TRUE,9,2022,
50.48478956,29.87200978,28079,TRUE,10,2022,
48.4161915,25.60288557,28076,TRUE,9,2023,
50.87576362,32.01070372,28065,TRUE,4,2023,
50.50358084,30.1485,28062,TRUE,4,2023,
50.41470014,29.8012,28055,TRUE,6,2022,
48.32942851,37.8511831,28043,TRUE,10,2023,
50.68831002,30.00164003,28039,TRUE,6,2022,
50.78363501,30.30829498,28037,TRUE,2,2023,
50.58351001,29.78095504,28036,TRUE,9,2023,
50.67381209,30.06728,28011,TRUE,10,2022,
50.59192376,30.90444,28007,TRUE,1,2022,
50.08389939,36.38675,28003,TRUE,10,2022,
50.45571238,29.86967,28000,TRUE,6,2023,
49.64249231,31.97997,27997,TRUE,8,2022,
50.55200299,30.21474,27986,TRUE,10,2022,
50.54162155,30.1594,27982,TRUE,3,2023,
50.54162155,30.1594,27981,TRUE,10,2022,
49.64147223,31.98269444,27968,TRUE,4,2022,
51.503653,31.293167,27955,TRUE,8,2023,
51.503653,31.293167,27954,TRUE,3,2022,
50.17817177,30.4526,27948,TRUE,7,2022,
50.5644,30.31328725,27945,TRUE,10,2023,
49.88772125,29.85495,27944,TRUE,5,2022,
48.75700001,30.05402778,27942,TRUE,4,2022,
50.51871679,30.2395,27938,TRUE,7,2022,
50.4981883,31.25028,27909,TRUE,8,2022,
48.87805557,38.03277778,27893,TRUE,8,2022,
50.55325002,30.21775001,27887,TRUE,2,2022,
50.79402,30.35288,27882,TRUE,5,2023,
50.56523738,31.15806805,27871,TRUE,3,2022,
50.84578896,29.68755598,27860,TRUE,5,2022,
50.78398723,30.31239,27859,TRUE,3,2023,
50.37477502,30.22922999,27858,TRUE,6,2023,
50.10221992,36.42945307,27857,TRUE,1,2023,
51.03254381,29.67837067,27852,TRUE,3,2022,
48.39495401,37.915242,27851,TRUE,1,2022,
50.45190179,29.94825,27849,TRUE,8,2023,
48.90405557,30.28925,27847,TRUE,4,2022,
49.32197223,31.90991667,27846,TRUE,7,2023,
49.44177779,31.93994444,27844,TRUE,6,2023,
51.49374529,31.29441,27841,TRUE,10,2023,
48.32850001,37.82213889,27835,TRUE,2,2023,
50.46098609,29.81188,27825,TRUE,10,2022,
50.56166,30.26055002,27810,FALSE,9,2023,
50.45571238,29.86967,27809,FALSE,7,2023,
50.51092343,29.80774,27806,TRUE,8,2023,
50.44746128,30.22674,27805,TRUE,9,2022,
50.35426001,30.37580002,27804,TRUE,4,2023,
50.68449345,30.39401,27803,TRUE,10,2023,
50.45571238,29.86967,27802,TRUE,3,2023,
50.44746128,30.22674,27800,TRUE,3,2022,
50.55208344,29.83293,27773,TRUE,1,2023,
50.35829465,30.39622,27733,TRUE,9,2023,
50.63854834,30.02227,27731,TRUE,3,2023,
50.39391099,30.36990335,27730,TRUE,7,2023,
51.503653,31.293167,27729,TRUE,6,2023,
50.24194379,30.42997,27723,TRUE,1,2023,
46.60439853,31.03036582,27721,TRUE,8,2022,
50.18218401,30.31202,27719,TRUE,5,2023,
50.37153085,30.36861,27718,TRUE,4,2022,
50.39041687,30.23243,27717,TRUE,1,2022,
50.39192949,30.36727,27716,TRUE,10,2023,
50.39192949,30.36727,27715,TRUE,10,2023,
50.34418341,30.32393,27714,TRUE,10,2023,
50.31912077,30.29728,27713,TRUE,2,2023,
51.503653,31.293167,27701,TRUE,2,2023,
51.96133403,31.15094,27681,TRUE,10,2022,
50.32150151,31.31768,27672,TRUE,7,2022,
50.54925306,29.73321,27663,TRUE,1,2022,
50.40365099,30.232718,27656,TRUE,3,2022,
50.36466001,30.40475999,27655,TRUE,3,2022,
50.68449345,30.39401,27635,TRUE,7,2022,
50.0037055,30.22448,27616,TRUE,1,2023,
48.81843297,30.67012262,27615,TRUE,3,2022,
50.77265274,30.66303,27614,TRUE,9,2023,
51.503653,31.293167,27610,TRUE,2,2023,
50.62554834,30.91261,27607,TRUE,10,2023,
50.57693468,30.11446,27606,TRUE,5,2023,
51.503653,31.293167,27605,TRUE,8,2022,
50.56841561,30.2651,27579,TRUE,4,2022,
49.38347732,32.18807811,27566,TRUE,9,2023,
50.29236999,36.98260997,27558,TRUE,9,2022,
50.51092343,29.80774,27546,TRUE,10,2023,
50.45571238,29.86967,27545,TRUE,3,2023,
50.45571238,29.86967,27544,TRUE,3,2023,
49.80813502,30.04542001,27543,TRUE,3,2023,
50.84450154,29.54314,27542,TRUE,1,2023,
50.97400108,30.00964,27520,FALSE,6,2022,
49.79014698,29.83646,27519,TRUE,4,2022,
50.46158,29.82303001,27515,TRUE,8,2023,
51.48590389,31.06808188,27511,TRUE,10,2022,
50.40732501,29.68480501,27509,TRUE,4,2022,
50.47459001,29.82513999,27501,FALSE,1,2022,
50.5107624,30.2268546,27498,TRUE,5,2023,
50.87167555,30.39971231,27495,TRUE,4,2022,
51.45525355,31.19389,27491,TRUE,10,2022,
50.2191,30.32042003,27477,TRUE,10,2023,
51.503653,31.293167,27472,TRUE,6,2023,
50.584981,30.235748,27438,TRUE,10,2022,
50.33069127,30.46836,27436,TRUE,10,2022,
50.32598557,30.46957,27432,TRUE,3,2023,
50.55200299,30.21474,27419,TRUE,5,2022,
49.71038987,31.55740934,27417,TRUE,3,2022,
51.503653,31.293167,27411,TRUE,6,2022,
50.29729995,36.94086026,27400,TRUE,10,2023,
51.503653,31.293167,27399,TRUE,4,2022,
50.71329209,30.53957,27397,TRUE,4,2022,
49.9690715,31.74342,27394,TRUE,2,2022,
49.77128002,30.13593501,27393,TRUE,4,2023,
50.68449345,30.39401,27389,TRUE,9,2022,
51.61366357,32.35984,27385,TRUE,10,2023,
49.30075146,30.33946,27352,TRUE,10,2022,
50.45571238,29.86967,27339,TRUE,2,2022,
49.31325362,37.31157032,27327,TRUE,6,2022,
50.8099878,30.13745,27314,TRUE,10,2023,
50.63055745,30.91363997,27308,TRUE,2,2023,
50.56841561,30.2651,27301,TRUE,4,2022,
50.28520003,36.96408999,27293,TRUE,3,2023,
51.503653,31.293167,27275,TRUE,3,2022,
50.38360607,29.9339,27262,TRUE,7,2023,
50.51871679,30.2395,27238,TRUE,7,2023,
51.503653,31.293167,27232,TRUE,1,2023,
50.1436563,36.86428123,27231,TRUE,5,2022,
49.50982173,30.56578,27229,TRUE,1,2022,
50.57911045,30.22751443,27227,TRUE,7,2022,
50.58085453,30.22270792,27226,TRUE,1,2023,
50.62602403,30.87231082,27215,TRUE,5,2023,
50.50358084,30.1485,27214,TRUE,1,2023,
50.68350052,30.39324,27208,TRUE,10,2022,
50.51826026,30.2497,27204,TRUE,8,2023,
50.21923177,30.11812,27202,TRUE,4,2023,
49.97130002,31.05042998,27196,TRUE,2,2023,
51.39328708,31.29689107,27195,TRUE,10,2023,
50.53062001,30.25347997,27186,TRUE,3,2023,
51.36831002,31.28611996,27185,TRUE,10,2023,
50.67408273,29.55797,27175,TRUE,8,2022,
50.53452003,30.23417997,27174,TRUE,6,2022,
50.51021503,29.81670503,27173,TRUE,9,2022,
50.60060208,30.75764,27172,TRUE,6,2023,
51.49574518,31.29900349,27154,TRUE,4,2022,
50.89132107,29.7124,27143,TRUE,8,2022,
50.44327559,29.96046,27140,TRUE,10,2023,
50.57947128,30.83383,27139,TRUE,1,2023,
50.51092343,29.80774,27138,TRUE,5,2023,
50.45571238,29.86967,27135,TRUE,2,2023,
51.503653,31.293167,27133,TRUE,5,2023,
50.45571238,29.86967,27132,TRUE,4,2023,
50.67381209,30.06728,27130,TRUE,3,2022,
50.56841561,30.2651,27119,TRUE,2,2023,
50.41767207,35.9578954,27116,TRUE,3,2023,
50.62554834,30.91261,27101,TRUE,3,2022,
50.63273516,30.92325301,27075,TRUE,8,2022,
50.56841561,30.2651,27074,TRUE,5,2022,
50.61175962,30.31961332,27073,TRUE,6,2022,
49.97622223,32.30752778,27072,TRUE,3,2022,
50.10180431,36.39064694,27054,TRUE,6,2022,
51.48750027,31.32225,27052,TRUE,5,2022,
50.60545999,30.453895,27037,TRUE,10,2023,
50.51092343,29.80774,27034,TRUE,10,2023,
50.72947667,30.24188,27021,TRUE,4,2023,
50.9467213,30.43659,27016,TRUE,6,2022,
50.72947667,30.24188,27014,TRUE,2,2023,
48.32193001,37.757366,27009,TRUE,8,2022,
51.1665801,29.61159,26996,TRUE,7,2023,
49.81655698,29.94814,26991,TRUE,5,2022,
50.58085453,30.26322,26990,TRUE,4,2023,
51.503653,31.293167,26985,TRUE,2,2022,
50.56325344,30.31278,26982,TRUE,8,2022,
50.89132107,29.7124,26962,TRUE,4,2022,
48.32842101,37.85966,26949,TRUE,4,2022,
51.503653,31.293167,26947,TRUE,4,2022,
50.51092343,29.80774,26940,TRUE,5,2023,
50.69015345,29.99471,26935,TRUE,8,2023,
50.54925306,29.73321,26934,TRUE,1,2023,
50.5758889,31.53566667,26930,TRUE,1,2023,
50.45571238,29.86967,26926,TRUE,1,2022,
50.45571238,29.86967,26922,TRUE,1,2022,
51.503653,31.293167,26916,TRUE,10,2022,
50.53367501,30.21505003,26913,TRUE,1,2022,
51.503653,31.293167,26912,TRUE,10,2023,
48.40168301,37.906476,26910,TRUE,3,2022,
50.31219178,30.07539,26905,TRUE,8,2022,
50.51092343,29.80774,26899,TRUE,10,2023,
50.55312179,29.83549,26896,TRUE,2,2023,
48.3036,32.16,26891,TRUE,7,2022,
51.37885802,31.28533386,26889,TRUE,4,2022,
50.44186501,30.309485,26887,TRUE,1,2023,
50.58307549,30.48582,26885,TRUE,5,2023,
50.75602181,30.35269,26858,TRUE,6,2022,
50.4782356,29.8648,26850,TRUE,8,2023,
50.4782356,29.8648,26848,TRUE,1,2023,
51.503653,31.293167,26846,TRUE,5,2023,
50.24030508,31.27496,26837,TRUE,4,2022,
48.39902779,37.84961111,26835,TRUE,7,2023,
50.37311001,29.79393999,26823,TRUE,3,2022,
50.98806626,29.77592102,26819,TRUE,7,2023,
50.56630002,30.27272004,26803,TRUE,6,2023,
50.51556943,29.81897578,26794,TRUE,6,2023,
50.6521318,30.25951,26790,TRUE,4,2022,
51.40767841,30.73990354,26781,TRUE,2,2022,
46.62159849,32.61035751,26778,FALSE,5,2023,
46.62216928,32.61091507,26777,FALSE,7,2022,
50.86684314,30.39543976,26775,TRUE,6,2022,
50.24194267,36.92832918,26768,TRUE,9,2022,
48.32354341,37.8505384,26765,TRUE,7,2023,
47.20017326,33.51111359,26762,FALSE,4,2023,
47.20256915,33.19754822,26738,FALSE,1,2022,
50.73172308,30.33104,26735,TRUE,8,2023,
50.4782356,29.8648,26733,TRUE,10,2022,
50.45636813,29.87138661,26717,TRUE,8,2023,
49.54946102,36.34897,26708,TRUE,3,2023,
50.17943585,30.33725422,26704,TRUE,8,2022,
50.51223339,29.81134489,26702,TRUE,7,2023,
50.45658671,29.87069997,26700,TRUE,9,2023,
50.56841561,30.2651,26691,TRUE,5,2023,
50.51447179,30.06159,26676,TRUE,4,2023,
50.55939179,30.08665,26675,TRUE,7,2022,
51.503653,31.293167,26673,TRUE,1,2022,
48.27965979,30.97578067,26672,TRUE,2,2023,
51.45899125,30.74144066,26669,TRUE,2,2023,
50.55208344,29.83293,26666,TRUE,6,2022,
51.54406429,31.44822937,26645,TRUE,3,2023,
49.03295127,37.11175038,26630,TRUE,1,2022,
49.03417519,37.13267161,26629,TRUE,6,2022,
49.03601804,37.13101937,26626,TRUE,9,2023,
49.03330298,37.11960388,26622,TRUE,1,2022,
49.033514,37.11947514,26621,TRUE,1,2022,
49.03191022,37.11037708,26620,TRUE,10,2023,
49.03233227,37.1109779,26618,TRUE,7,2022,
49.03224786,37.11917473,26616,TRUE,7,2022,
49.03252923,37.118531,26614,TRUE,1,2022,
49.02825228,37.10836006,26609,TRUE,6,2022,
49.4865254,36.3605,26582,TRUE,8,2022,
49.03157257,37.11042,26580,TRUE,8,2023,
49.03157257,37.11042,26579,TRUE,10,2022,
50.94014978,29.90753335,26574,TRUE,9,2022,
51.34202737,32.87823,26560,TRUE,1,2023,
51.503653,31.293167,26559,TRUE,1,2022,
48.76304771,30.03794137,26556,TRUE,4,2022,
50.39274617,30.15161,26544,TRUE,1,2022,
50.55200299,30.21474,26541,TRUE,3,2023,
49.69139151,30.47527485,26538,TRUE,1,2023,
49.83663299,29.65574,26525,TRUE,9,2023,
51.60265021,31.22585796,26515,TRUE,2,2023,
50.71544186,30.38729594,26513,TRUE,1,2023,
51.51313002,31.31282999,26508,TRUE,1,2023,
50.68449345,30.39401,26494,TRUE,2,2023,
50.564935,30.19686499,26470,TRUE,8,2023,
51.503653,31.293167,26461,TRUE,10,2023,
50.37066501,30.42076,26457,TRUE,4,2023,
50.41778178,30.0357,26456,TRUE,10,2022,
50.45571238,29.86967,26439,TRUE,10,2022,
50.584981,30.235748,26437,TRUE,1,2023,
50.54346299,30.21201,26436,TRUE,5,2022,
50.54346299,30.21201,26435,TRUE,10,2022,
50.51092343,29.80774,26432,TRUE,5,2023,
50.9467213,30.43659,26420,TRUE,5,2023,
50.92549182,29.65111,26419,TRUE,1,2023,
50.44401128,30.19929,26418,TRUE,5,2022,
50.68449345,30.39401,26417,TRUE,8,2023,
50.27177177,30.37104,26411,TRUE,7,2023,
50.4782356,29.8648,26399,TRUE,1,2022,
50.4782356,29.8648,26398,TRUE,7,2023,
50.4782356,29.8648,26397,TRUE,1,2022,
50.50334999,30.24447001,26393,TRUE,6,2022,
50.63778004,30.87949004,26392,TRUE,7,2023,
50.59994833,30.75884163,26390,TRUE,10,2022,
50.54559001,30.21989,26389,TRUE,8,2022,
